Price,Close,Volume,High,Low,log_return,target_vol_5d,vol_5d,vol_20d,vol_30d,close,return_5d,vol_change
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,,,,,,,,
Date,,,,,,,,,,,,
2023-02-19,24327.642578125,25555105670,25093.0546875,24327.642578125,-0.01280971909443967,0.018931092766204093,0.04726511971182669,0.028433199861811913,0.025435330040945794,24641.27734375,0.09058426036210569,0.3021426471006956
2023-02-20,24829.1484375,28987376573,25020.458984375,23927.91015625,0.02040504474431612,0.01140143572285393,0.026667994088059643,0.028615564479571858,0.025646841880816684,24327.642578125,0.021219297243225556,0.1343086171241803
2023-02-21,24436.353515625,31252098714,25126.8515625,24200.36328125,-0.015946381537723795,0.017482246306450032,0.023154879231791124,0.028464921796247825,0.025860518520746167,24829.1484375,0.03383101718706749,0.07812787525965526
2023-02-22,24188.84375,30199996781,24472.33984375,23644.318359375,-0.010180396881003117,0.01754746732175761,0.01500056428869243,0.028454024459417283,0.025925717131298844,24436.353515625,-0.015455629120036259,-0.033665000953318036
2023-02-23,23947.4921875,30476264066,24572.08984375,23693.919921875,-0.010027916762018151,0.018131375442083184,0.014797076705241647,0.028567376044585282,0.02587140325561592,24188.84375,-0.028559369530868604,0.009147924319442557
2023-02-24,23198.126953125,26811744928,24103.705078125,23007.072265625,-0.03179206740644356,0.015142407510979207,0.018931092766204093,0.029479485152511614,0.026316204867684462,23947.4921875,-0.04754171784287249,-0.12024174387201936
2023-02-25,23175.375,16100721565,23210.2109375,22861.55859375,-0.000981248083164121,0.015883492000243114,0.01140143572285393,0.02924095035784029,0.02630735768385528,23198.126953125,-0.06892801067035273,-0.399489976939706
2023-02-26,23561.212890625,16644534842,23654.3671875,23084.220703125,0.016511545833869257,0.025410537614608465,0.017482246306450032,0.02937038611402423,0.026474381759514543,23175.375,-0.036470083298759684,0.03377570842428268
2023-02-27,23522.87109375,22660763494,23857.890625,23205.87890625,-0.001628652491694882,0.02552110333618825,0.01754746732175761,0.028988283090261007,0.02647293124363847,23561.212890625,-0.027918338909451446,0.3614536969107087
2023-02-28,23147.353515625,20535363434,23585.384765625,23077.650390625,-0.016092730875103014,0.025907537388219305,0.018131375442083184,0.029045622196427024,0.02597364565509867,23522.87109375,-0.03398315302253631,-0.09379207635977282
2023-03-01,23646.55078125,24662841200,23880.6328125,23088.626953125,0.021336804939163678,0.02160186975436536,0.015142407510979207,0.026811095983080808,0.02518584043191387,23147.353515625,0.019145719323070933,0.2009936556158638
2023-03-02,23475.466796875,20386398516,23739.138671875,23245.021484375,-0.007261350209481709,0.021541058230481164,0.015883492000243114,0.026800653322292527,0.025128685201260843,23646.55078125,0.012865617196753346,-0.17339618940578505
2023-03-03,22362.6796875,26062404610,23479.34765625,22213.23828125,-0.04856242572977136,0.010637504247930304,0.025410537614608465,0.029205345361519135,0.026220986964658383,23475.466796875,-0.05220835436688727,0.27842122724841567
2023-03-04,22353.349609375,11166012913,22405.177734375,22198.98046875,-0.0004173035221196778,0.027544246775999,0.02552110333618825,0.029185307900029985,0.02617038642445468,22362.6796875,-0.05099700539731206,-0.5715662817729541
2023-03-05,22435.513671875,13317001733,22613.685546875,22307.142578125,0.00366895467532336,0.025523213662941243,0.025907537388219305,0.029189987630984328,0.026188098718862688,22353.349609375,-0.031235319846885694,0.19263714243924235
2023-03-06,22429.7578125,17353192895,22584.29296875,22331.314453125,-0.0002565841781915384,0.03128966955744138,0.02160186975436536,0.028904102030624077,0.02618028077308969,22435.513671875,-0.05282870896424091,0.3030855775889987
2023-03-07,22219.76953125,22765452204,22527.41796875,22011.26171875,-0.009406138966041635,0.05086465279328392,0.021541058230481164,0.0198737400690119,0.026075164582682973,22429.7578125,-0.05497349772080083,0.3118883851374372
2023-03-08,21718.080078125,22536575684,22268.896484375,21708.05078125,-0.022837315061132093,0.061638414335116784,0.010637504247930304,0.019547605757940463,0.026345214028577743,22219.76953125,-0.029248387052161567,-0.010053677737171696
2023-03-09,20363.021484375,30364664171,21802.716796875,20210.306640625,-0.06442451332853331,0.039641193815549,0.027544246775999,0.021119592859277402,0.028333183576715222,21718.080078125,-0.09325559685857521,0.34735039594136774
2023-03-10,20187.244140625,39578257695,20370.595703125,19628.25390625,-0.00866965688311379,0.04161872787074416,0.025523213662941243,0.02091729939942846,0.02828708320085065,20363.021484375,-0.10559420841701235,0.3034314317495239
2023-03-11,20632.41015625,30180288176,20792.525390625,20068.66015625,0.021812221244110887,0.04115845790658588,0.03128966955744138,0.022070639878976242,0.027299944582783342,20187.244140625,-0.08352540299470992,-0.23745283563069186
2023-03-12,22163.94921875,29279035521,22185.03125,20448.806640625,0.07160391184533008,0.04553545314117592,0.05086465279328392,0.027794679338172156,0.03038078556310223,20632.41015625,-0.002515352183338218,-0.029862294546169843
2023-03-13,24197.533203125,49466362688,24550.837890625,21918.19921875,0.08778363436848541,0.0435728860927121,0.061638414335116784,0.03461813533524458,0.03426489367878836,22163.94921875,0.10810559724627929,0.6894806064400893
2023-03-14,24746.07421875,54622230164,26514.716796875,24081.18359375,0.02241616479750579,0.04427101811427281,0.039641193815549,0.03490409535940588,0.03440983145451573,24197.533203125,0.1949462753723184,0.10422976737787826
2023-03-15,24375.9609375,43655701450,25240.615234375,23964.91015625,-0.015069419825617957,0.043112182309625935,0.04161872787074416,0.03500703781697793,0.03458643966934119,24746.07421875,0.18854651242981424,-0.200770431398968
2023-03-16,25052.7890625,33866061747,25190.326171875,24225.111328125,0.027387721969650478,0.04339114988618028,0.04115845790658588,0.034598183850767426,0.0347515536558204,24375.9609375,0.19412201315535382,-0.224246533163883
2023-03-17,27423.9296875,50730261335,27787.8125,24955.169921875,0.09043081735478727,0.02779418447845247,0.04553545314117592,0.03960298400023302,0.034807957512032306,25052.7890625,0.21294891866481103,0.4979675438492315
2023-03-18,26965.87890625,35723036817,27725.953125,26636.26171875,-0.016843655914946763,0.030339476182823854,0.0435728860927121,0.03994498409903121,0.034494175016101324,27423.9296875,0.10832162838137885,-0.2958239150178823
2023-03-19,28038.67578125,37769448859,28440.560546875,26907.716796875,0.03901251239696352,0.029495016768667004,0.04427101811427281,0.04052590852177616,0.034490927959939084,26965.87890625,0.12491797598083657,0.057285500459640204
2023-03-20,27767.236328125,44774027664,28527.724609375,27242.880859375,-0.009728058677075274,0.029338134713727777,0.043112182309625935,0.04034489375942259,0.03458706458894133,28038.67578125,0.13025933712937926,0.1854562090950631
2023-03-21,28175.81640625,36102192830,28439.5625,27439.646484375,0.014607259457310753,0.029853571927059976,0.04339114988618028,0.04026544086599258,0.03449018446647973,27767.236328125,0.11747887461703953,-0.19368002581935417
2023-03-22,27307.4375,33382021890,28803.3359375,26759.99609375,-0.031304934786025286,0.029776506185204273,0.02779418447845247,0.04111891096451976,0.0349770159256271,28175.81640625,-0.004256877523773024,-0.07534641878427972
2023-03-23,28333.97265625,24220433689,28729.84375,27183.36328125,0.03690243092144147,0.02191195465699678,0.030339476182823854,0.039383769140050304,0.035310228498265546,27307.4375,0.04948920931261521,-0.27444677351147706
2023-03-24,27493.28515625,25980310960,28388.4375,27039.265625,-0.03011973318555565,0.02563842886141103,0.029495016768667004,0.040416527517576045,0.03578893159213281,28333.97265625,-0.019643036269903956,0.07266084883522428
2023-03-25,27494.70703125,13383005987,27791.826171875,27196.234375,5.171583626720892e-05,0.026769266433162076,0.029338134713727777,0.040456064451735795,0.035697286378966055,27493.28515625,-0.009863261756561473,-0.4848789143592298
2023-03-26,27994.330078125,13878363192,28178.14453125,27445.046875,0.01800847790347154,0.026488474464799426,0.029853571927059976,0.04041450469590134,0.03509931475635911,27494.70703125,-0.0064620433104006884,0.03701389698855251
2023-03-27,27139.888671875,18188895178,28037.92578125,26606.689453125,-0.030997440056033318,0.019307425406070895,0.029776506185204273,0.04126988228093186,0.03573504259663942,27994.330078125,-0.00615454858040872,0.3105936864719572
2023-03-28,27268.130859375,17783600385,27460.71875,26677.818359375,0.004714100093914092,0.020726580944061636,0.02191195465699678,0.04056995059856214,0.03567185506807895,27139.888671875,-0.038342879407936105,-0.022282540475037527
2023-03-29,28348.44140625,20684945906,28619.54296875,27259.662109375,0.03885339931269162,0.011924005066681091,0.02563842886141103,0.03681241003535441,0.03617959183353001,27268.130859375,0.03063025309031117,0.1631472512982921
2023-03-30,28033.5625,22435349951,29159.90234375,27720.16015625,-0.011169598741333131,0.013237166073766201,0.026769266433162076,0.03690664792713393,0.036085939444328634,28348.44140625,0.019408938512710833,0.08462212340097386
2023-03-31,28478.484375,19001327598,28639.896484375,27583.71484375,0.015746414888453637,0.0104300316400721,0.026488474464799426,0.03688490001024693,0.03602043633290333,28033.5625,0.01714687549769293,-0.15306301709133519
2023-04-01,28411.03515625,10876469901,28802.45703125,28297.171875,-0.0023712364214005313,0.010498873474947873,0.019307425406070895,0.034670191171073804,0.03596845673082227,28478.484375,0.04577307913232572,-0.4275942117778754
2023-04-02,28199.30859375,12284641999,28518.958984375,27884.087890625,-0.007480171844976413,0.010217818599585692,0.020726580944061636,0.030000130568457156,0.03455975641418464,28411.03515625,0.03357880719343521,0.12946958993290014
2023-04-03,27790.220703125,19556501327,28475.623046875,27276.720703125,-0.014613274150394037,0.007370220948279392,0.011924005066681091,0.030183105071982637,0.03477169663879475,28199.30859375,-0.019887866269650445,0.5919471913460683
2023-04-04,28168.08984375,15284538859,28433.7421875,27681.3046875,0.01350558587463783,0.007447975238651696,0.013237166073766201,0.02981728932898678,0.034783072815939085,27790.220703125,0.004787318346320516,-0.21844206162285607
2023-04-05,28177.984375,17052315986,28739.23828125,27843.763671875,0.0003512057047058866,0.021102465672847057,0.0104300316400721,0.029466090037650727,0.03477852474625455,28168.08984375,-0.010607890837427235,0.11565786467670103
2023-04-06,28044.140625,13837809380,28178.384765625,27738.759765625,-0.004761257346579407,0.019528442220229876,0.010498873474947873,0.021773544148938798,0.034710454193196724,28177.984375,-0.012997911762606111,-0.1885085057442707
2023-04-07,27925.859375,10861680497,28111.59375,27794.03125,-0.00422660089629551,0.019274282188294047,0.010217818599585692,0.021405406009994167,0.03430873732169603,28044.140625,-0.009744340813925206,-0.21507225611168235
2023-04-08,27947.794921875,9373255556,28159.86328125,27883.38671875,0.0007851839396583646,0.01808917544044107,0.007370220948279392,0.019527218412652557,0.03148672405000168,27925.859375,0.005654117276127194,-0.13703449861290828
2023-04-09,28333.05078125,12175322951,28532.830078125,27828.48046875,0.01369069252890777,0.019174996333406302,0.007447975238651696,0.019625324581414846,0.03127995228438576,27947.794921875,0.005839223930397135,0.2989428142931987
2023-04-10,29652.98046875,19282400094,29771.46484375,28189.271484375,0.045533646757390224,0.010020206507955131,0.021102465672847057,0.021845928723849158,0.03184950636907169,28333.05078125,0.05102166498308147,0.5837280186819416
2023-04-11,30235.05859375,20121259843,30509.083984375,29609.30078125,0.019439489564332186,0.005496696177041561,0.019528442220229876,0.02061871337099204,0.029849475202070284,29652.98046875,0.07522241189399306,0.043503907444645495
2023-04-12,30139.052734375,18651929926,30462.48046875,29725.57421875,-0.0031803678161343176,0.01459526863283545,0.019274282188294047,0.019267786921781143,0.026096799078508887,30235.05859375,0.07626864497415425,-0.07302375340633382
2023-04-13,30399.06640625,17487721001,30539.845703125,29878.623046875,0.008590133768281546,0.02179678117974076,0.01808917544044107,0.01763116407961384,0.025942619143756732,30139.052734375,0.08407359480277744,-0.062417611990764676
2023-04-14,30485.69921875,22659995079,31005.607421875,30044.498046875,0.002845797962018112,0.03198889886592165,0.019174996333406302,0.017600739166982533,0.025624709693418627,30399.06640625,0.07322870023588779,0.2957660450841042
2023-04-15,30318.49609375,11940685378,30601.740234375,30245.8828125,-0.0054997371675221595,0.03200789441769098,0.010020206507955131,0.01748232196827626,0.025445430538967615,30485.69921875,0.022195316310975394,-0.4730499571438146
2023-04-16,30315.35546875,12854816417,30555.537109375,30157.83203125,-0.00010359312238552485,0.0319712268645201,0.005496696177041561,0.015478424948452838,0.019893790108162678,30318.49609375,0.0026522336242576837,0.07655599407084557
2023-04-17,29445.044921875,17872186762,30319.197265625,29275.37109375,-0.02912872327682135,0.03608850835731136,0.01459526863283545,0.017313691405369824,0.020442486489707153,30315.35546875,-0.02329612183642935,0.390310540597431
2023-04-18,30397.552734375,19480529496,30470.302734375,29154.849609375,0.03183646099781629,0.0275357948766048,0.02179678117974076,0.01662420717830162,0.020043837416952804,29445.044921875,-4.9794606894602855e-05,0.08999137908628363
2023-04-19,28822.6796875,24571565421,30411.0546875,28669.8984375,-0.05319953662867234,0.02037477009655173,0.03198889886592165,0.02072546507773027,0.02240502627871468,30397.552734375,-0.05609512919758506,0.26133970978793775
2023-04-20,28245.98828125,21340360360,29076.400390625,28037.2578125,-0.020211126619281063,0.02480226113216046,0.03200789441769098,0.020972493905328553,0.022589952738768813,28822.6796875,-0.07080651864934397,-0.13150179915840698
2023-04-21,27276.91015625,20759504330,28349.96875,27177.365234375,-0.034910877271712444,0.015170946469512196,0.0319712268645201,0.022349609148853894,0.02277158538117105,28245.98828125,-0.10561380279867089,-0.027218660800533923
2023-04-22,27817.5,13125734602,27872.142578125,27169.5703125,0.019624756556398195,0.0195177353889393,0.03608850835731136,0.022819033293882195,0.022010899024709915,27276.91015625,-0.056860322965451335,-0.3677240846723049
2023-04-23,27591.384765625,12785446832,27820.244140625,27400.314453125,-0.008161741227378502,0.01865057422697373,0.0275357948766048,0.022656749051314,0.02135107532272706,27817.5,-0.09685852519064612,-0.025925236211019387
2023-04-24,27525.33984375,17703288330,27979.982421875,27070.849609375,-0.0023965485595713668,0.01879785564902701,0.02037477009655173,0.022422401012552995,0.021356018631044325,27591.384765625,-0.04605553712154515,0.38464369392952324
2023-04-25,28307.59765625,17733373139,28371.078125,27207.931640625,0.02802320777395386,0.016904273087799883,0.02480226113216046,0.023354568682557825,0.021721763059342,27525.33984375,0.0021787972716897745,0.0016993910079980967
2023-04-26,28422.701171875,31854242019,29995.837890625,27324.548828125,0.004057925868580612,0.02742001485808676,0.015170946469512196,0.023338631434440964,0.020903613441458628,28307.59765625,0.04114760041198283,0.7962878110845575
2023-04-27,29473.787109375,27153445027,29871.546875,28402.88671875,0.03631313286229464,0.02234902382014985,0.0195177353889393,0.02461641634360354,0.02184405362190603,28422.701171875,0.05783597671787928,-0.1475720875479043
2023-04-28,29340.26171875,17544464887,29572.791015625,28929.609375,-0.004540602889751968,0.023598334537087505,0.01865057422697373,0.024666944776938284,0.02077050308100321,29473.787109375,0.06145711505550583,-0.3538770174629894
2023-04-29,29248.48828125,10662634333,29452.455078125,29088.04296875,-0.0031328032278842735,0.023642687373060224,0.01879785564902701,0.024549341162666397,0.020657700159991157,29340.26171875,0.06072086038719291,-0.392250809490306
2023-04-30,29268.806640625,14652199272,29952.029296875,29114.021484375,0.0006944394889976754,0.026507461090845234,0.016904273087799883,0.022266281014258912,0.020479619593271443,29248.48828125,0.033392092102236724,0.37416315840942005
2023-05-01,28091.568359375,18655599976,29329.935546875,27680.79296875,-0.041052856211014906,0.01899543427540414,0.02742001485808676,0.023469522538498724,0.02186436116094826,29268.806640625,-0.011718689977358789,0.2732286552811496
2023-05-02,28680.537109375,16432924527,28881.298828125,27924.123046875,0.020749270291120427,0.018767886442037255,0.02234902382014985,0.024097715949811832,0.022153660693009086,28091.568359375,-0.027282552548533005,-0.11914253370888206
2023-05-03,29006.30859375,19122972518,29259.533203125,28178.388671875,0.011294600825028724,0.019997486074688257,0.023598334537087505,0.024170583733143142,0.022046327221371488,28680.537109375,-0.011447348833752313,0.163698676189995
2023-05-04,28847.7109375,15548678514,29353.185546875,28694.0390625,-0.005482697825375376,0.02028188707435232,0.023642687373060224,0.024148181819677043,0.021960021054822518,29006.30859375,-0.013797243431243415,-0.18691100458548493
2023-05-05,29534.384765625,17936566518,29668.908203125,28845.509765625,0.02352452363535224,0.011742914014437023,0.026507461090845234,0.024837246186807098,0.022348016587948535,28847.7109375,0.009032840715111151,0.15357498078373344
2023-05-06,28904.623046875,15913866714,29820.126953125,28468.966796875,-0.02155362050914689,0.01195864230313176,0.01899543427540414,0.025242221056341583,0.022719202734437713,29534.384765625,0.028532076416979166,-0.11276962076159602
2023-05-07,28454.978515625,11301355486,29157.517578125,28441.3671875,-0.015678412319992844,0.012186324393450278,0.018767886442037255,0.024664702909249242,0.022905618182148063,28904.623046875,-0.007895606194134104,-0.28984226843763927
2023-05-08,27694.2734375,19122903752,28663.271484375,27310.134765625,-0.027097480312589104,0.009363013834636493,0.019997486074688257,0.023956196537979185,0.023457948940063235,28454.978515625,-0.04628768733175193,0.6920893936739936
2023-05-09,27658.775390625,14128593256,27821.400390625,27375.6015625,-0.0012826051136456092,0.01072151397929278,0.02028188707435232,0.02105670231922554,0.023308741851390397,27694.2734375,-0.042087594620022165,-0.2611690442398248
2023-05-10,27621.755859375,20656025026,28322.6875,26883.669921875,-0.0013393336115541375,0.012699535526238108,0.011742914014437023,0.020618840516275525,0.02160428244116102,27658.775390625,-0.06695145186692855,0.4620015348823203
2023-05-11,27000.7890625,16724343943,27621.94140625,26781.826171875,-0.0227376278728039,0.007243936841107331,0.01195864230313176,0.019729246936440122,0.021508532154664448,27621.755859375,-0.06813545923058556,-0.19034064288996277
2023-05-12,26804.990234375,19313599897,27055.646484375,25878.4296875,-0.007278017155925187,0.007718630828802312,0.012186324393450278,0.019194158730758394,0.021517659699642745,27000.7890625,-0.0597350640665179,0.154819582928019
2023-05-13,26784.078125,9999171605,27030.482421875,26710.873046875,-0.0007804618022563855,0.01387202291697114,0.009363013834636493,0.019137367065900603,0.02139766007428813,26804.990234375,-0.033418045556185175,-0.4822730273835081
2023-05-14,26930.638671875,10014858959,27150.9765625,26661.35546875,0.0054570113859458225,0.013645457733352002,0.01072151397929278,0.019198151034324124,0.021432675952868217,26784.078125,-0.026678429056593747,0.0015688653640222316
2023-05-15,27192.693359375,14413231792,27646.34765625,26766.09765625,0.009683688179724162,0.013499932026714987,0.012699535526238108,0.018143303649246396,0.021578069823610074,26930.638671875,-0.015655407265315446,0.43918470055410386
2023-05-16,27036.650390625,12732238816,27299.3046875,26878.947265625,-0.005754943306692564,0.01474250067302393,0.007243936841107331,0.018103238835384266,0.021570916810665666,27192.693359375,0.0013272773007958864,-0.11662845642522923
2023-05-17,27398.802734375,15140006925,27465.927734375,26600.14453125,0.013305949198470446,0.012709830441090302,0.007718630828802312,0.016130605214069466,0.021242588286891916,27036.650390625,0.02191124365519152,0.189107991437788
2023-05-18,26832.208984375,15222938600,27466.52734375,26415.1015625,-0.020896322938492334,0.010492805982062193,0.01387202291697114,0.016586290839279486,0.020479909212952254,27398.802734375,0.001795382518955571,0.005477651061246203
2023-05-19,26890.12890625,11258983301,27128.619140625,26700.2109375,0.0021562704301694635,0.01935182180195995,0.013645457733352002,0.01665073747172412,0.018285192612678327,26832.208984375,-0.0015053584368207888,-0.26039356809860614
2023-05-20,27129.5859375,7044911360,27155.158203125,26843.27734375,0.008865600285434393,0.018816694157295668,0.013499932026714987,0.01687596572394339,0.01807318635246218,26890.12890625,-0.002323446331110559,-0.37428529986590486
2023-05-21,26753.826171875,8647416921,27265.91796875,26706.921875,-0.01394736681453699,0.01886662194793988,0.01474250067302393,0.014670677191702562,0.017110222512899557,27129.5859375,-0.010515869838954984,0.22746993952241867
2023-05-22,26851.27734375,11056770492,27045.734375,26549.734375,0.0036358955711424203,0.018985398704269945,0.012709830441090302,0.01371493849310303,0.01670118659088109,26753.826171875,-0.02018592346628301,0.27862118746107356
2023-05-23,27225.7265625,13697203143,27434.68359375,26816.1796875,0.013848962643426162,0.027477283612297097,0.010492805982062193,0.01386898347657146,0.016866478488191422,26851.27734375,0.014559362115635485,0.23880686072940138
2023-05-24,26334.818359375,16299104428,27224.603515625,26106.576171875,-0.03327040018789597,0.020674507772523176,0.01935182180195995,0.0154184428923837,0.017899921081571943,27225.7265625,-0.020867308502429946,0.18995858189704307
2023-05-25,26476.20703125,13851122697,26591.51953125,25890.59375,0.005354526205137628,0.02132207448423942,0.018816694157295668,0.01416073251922644,0.01707107863271897,26334.818359375,-0.02437838258272671,-0.15019118024636047
2023-05-26,26719.291015625,12711619225,26916.669921875,26343.94921875,0.009139332662057487,0.024418310822829095,0.01886662194793988,0.013987526744657804,0.017160587930389316,26476.20703125,-0.0012916831061322333,-0.08226795018188693
2023-05-27,26868.353515625,7892015141,26888.8828125,26621.140625,0.00556333034484893,0.025695735104721295,0.018985398704269945,0.013854389681058968,0.015640555424741638,26719.291015625,0.0006357516675742766,-0.379149500837884
2023-05-28,28085.646484375,14545229578,28193.44921875,26802.751953125,0.04430949975360071,0.013677468642814515,0.027477283612297097,0.01627193094367451,0.017868065001754946,26868.353515625,0.031096288777748827,0.8430311293291524
2023-05-29,27745.884765625,15181308984,28432.0390625,27563.876953125,-0.012171112107334788,0.013269200407487634,0.020674507772523176,0.016522045463313425,0.017973189131522564,28085.646484375,0.05219557685831,0.04373113553065422
2023-05-30,27702.349609375,13251081851,28044.759765625,27588.501953125,-0.0015702994220325468,0.013543045202699916,0.02132207448423942,0.01652322723159691,0.017967288331105762,27745.884765625,0.04527075123113983,-0.1271449737986573
2023-05-31,27219.658203125,15656371534,27831.677734375,26866.453125,-0.017577792723265092,0.025252660660864353,0.024418310822829095,0.016183923601845028,0.016664266710029733,27702.349609375,0.018553625845817247,0.18151647616745215
2023-06-01,26819.97265625,14678970415,27346.10546875,26671.720703125,-0.014792581991188054,0.038751641093711583,0.025695735104721295,0.016456581734370628,0.016320821835256058,27219.658203125,-0.001802286490219733,-0.062428329378709235
2023-06-02,27249.58984375,14837415000,27303.861328125,26574.64453125,0.01589161106579633,0.040882093507584066,0.013677468642814515,0.01683146682656575,0.01647310635493267,26819.97265625,-0.030220175178024115,0.010793984899519327
2023-06-03,27075.12890625,8385597470,27317.052734375,26958.00390625,-0.006422915434419119,0.0412907006613251,0.013269200407487634,0.01687033460651216,0.016480691061656887,27249.58984375,-0.024471978505108447,-0.434834338056865
2023-06-04,27119.06640625,9360912318,27407.01953125,26968.224609375,0.0016214839752998166,0.04121321110858329,0.013543045202699916,0.01672922918260857,0.015775819376099436,27075.12890625,-0.021280195107776085,0.11630833121781126
2023-06-05,25760.09765625,21513292646,27129.982421875,25445.16796875,-0.051410345698891795,0.03478641082575835,0.025252660660864353,0.02027544552155432,0.01780773509892999,27119.06640625,-0.05511274808340279,1.2982046957786704
2023-06-06,27238.783203125,21929670693,27313.8203125,25434.8671875,0.05581511856233619,0.017762951290555228,0.038751641093711583,0.023912461573522528,0.020715174581370645,25760.09765625,0.015494952470121462,0.019354454655150954
2023-06-07,26345.998046875,19530045082,27332.181640625,26146.98828125,-0.03332542412080894,0.011971033382609299,0.040882093507584066,0.02462693609917151,0.02101010963652015,27238.783203125,-0.0337220827164838,-0.10942369562193044
2023-06-08,26508.216796875,11904824295,26797.513671875,26246.6640625,0.006138366063704449,0.011095357860870233,0.0412907006613251,0.024669129157386244,0.021058381043586087,26345.998046875,-0.021160801218360233,-0.3904353909570766
2023-06-09,26480.375,11015551640,26770.2890625,26339.314453125,-0.001050860137740086,0.015876607445048388,0.04121321110858329,0.02456586886788585,0.02105848325105579,26508.216796875,-0.023833145331400137,-0.07469851154153473
2023-06-10,25851.240234375,19872933189,26531.044921875,25501.8359375,-0.024045314677471934,0.017868564685064273,0.03478641082575835,0.024942299549732462,0.02110546038165306,26480.375,0.003531885690019724,0.8040797082587141
2023-06-11,25940.16796875,10732609603,26203.439453125,25668.986328125,0.0034340762243438776,0.022814234986924135,0.017762951290555228,0.024940061108592548,0.0210940767108827,25851.240234375,-0.04884915664797259,-0.45993832410503555
